,price,area,Bedrooms,Bathrooms,type_of_building,location
325,4300000.0,800.0,3.0,2.0,Flat,"Dwarka Mor, New Delhi - West"
326,3900000.0,1000.0,3.0,2.0,Individual House,"Dwarka Mor, New Delhi - West"
327,4600000.0,1000.0,3.0,2.0,Individual House,"Dwarka Mor, New Delhi - West"
328,3700000.0,800.0,3.0,2.0,Individual House,"Dwarka Mor, New Delhi - West"
329,3200000.0,612.0,2.0,2.0,Flat,"Dwarka Mor, New Delhi - West"
330,4000000.0,1100.0,2.0,2.0,Individual House,"Dwarka Mor, New Delhi - West"
331,1900000.0,540.0,2.0,2.0,Flat,"Dwarka Mor, New Delhi - West"
332,4000000.0,805.0,3.0,2.0,Flat,"Dwarka Mor, New Delhi - West"
333,3500000.0,650.0,2.0,2.0,Individual House,"Dwarka Mor, New Delhi - West"
334,4300000.0,950.0,3.0,2.0,Flat,"Dwarka Mor, New Delhi - West"
335,3030000.0,600.0,2.0,2.0,Flat,"Dwarka Mor, New Delhi - West"
336,5000000.0,1000.0,3.0,2.0,Flat,"Dwarka Mor, New Delhi - West"
337,3600000.0,700.0,2.0,2.0,Flat,"Dwarka Mor, New Delhi - West"
338,4200000.0,900.0,3.0,2.0,Flat,"Dwarka Mor, New Delhi - West"
339,3000000.0,650.0,2.0,2.0,Flat,"Dwarka Mor, New Delhi - West"
340,5500000.0,950.0,3.0,2.0,Flat,"Dwarka Mor, New Delhi - West"
341,2900000.0,590.0,2.0,2.0,Flat,"Dwarka Mor, New Delhi - West"
342,3500000.0,750.0,3.0,2.0,Flat,"Dwarka Mor, New Delhi - West"
343,7200000.0,1100.0,3.0,2.0,Flat,"Dwarka Mor, New Delhi - West"
344,19000000.0,1768.0,3.0,2.0,Flat,"Dwarka, New Delhi - Dwarka"
345,8920000.0,900.0,3.0,2.0,Flat,"Dwarka, New Delhi - Dwarka"
346,16000000.0,2000.0,4.0,3.0,Flat,"Dwarka, New Delhi - Dwarka"
347,8500000.0,1000.0,3.0,3.0,Individual House,"Dwarka, New Delhi - Dwarka"
348,14500000.0,1950.0,3.0,3.0,Flat,"Dwarka, New Delhi - Dwarka"
349,16000000.0,2286.0,3.0,4.0,Flat,"Dwarka, New Delhi - Dwarka"
350,12500000.0,1800.0,4.0,3.0,Flat,"Dwarka, New Delhi - Dwarka"
351,8000000.0,950.0,2.0,2.0,Flat,"Dwarka, New Delhi - Dwarka"
352,20500000.0,2050.0,3.0,3.0,Flat,"Dwarka, New Delhi - Dwarka"
353,14500000.0,1750.0,3.0,2.0,Flat,"Dwarka, New Delhi - Dwarka"
354,3900000.0,1165.0,3.0,2.0,Flat,"Eta 2, Greater Noida"
355,3200000.0,1005.0,2.0,2.0,Flat,"Eta 2, Greater Noida"
356,2840000.0,920.0,2.0,2.0,Individual House,"Eta 2, Greater Noida"
357,4200000.0,1350.0,2.0,3.0,Flat,"Eta 2, Greater Noida"
358,3500000.0,1100.0,2.0,2.0,Flat,"Eta 2, Greater Noida"
359,4000000.0,1165.0,3.0,3.0,Flat,"Eta 2, Greater Noida"
360,6000000.0,1575.0,3.0,3.0,Flat,"Eta 2, Greater Noida"
361,4000000.0,1152.0,2.0,2.0,Individual House,"Eta 2, Greater Noida"
362,4700000.0,1189.0,2.0,2.0,Flat,"Eta 2, Greater Noida"
363,3900000.0,1050.0,3.0,2.0,Individual House,"Eta 2, Greater Noida"
364,4800000.0,1285.0,3.0,3.0,Flat,"Eta 2, Greater Noida"
365,3700000.0,1005.0,2.0,2.0,Individual House,"Eta 2, Greater Noida"
366,3300000.0,845.0,2.0,2.0,Flat,"Eta 2, Greater Noida"
367,4000000.0,1165.0,3.0,2.0,Flat,"Eta 2, Greater Noida"
368,3000000.0,860.0,2.0,2.0,Flat,"Eta 2, Greater Noida"
369,2900000.0,920.0,2.0,2.0,Flat,"Eta 2, Greater Noida"
370,3500000.0,995.0,3.0,2.0,Flat,"Eta 2, Greater Noida"
371,3000000.0,845.0,2.0,2.0,Flat,"Eta 2, Greater Noida"
372,4700000.0,1399.0,3.0,3.0,Flat,"Eta 2, Greater Noida"
373,4300000.0,1195.0,2.0,2.0,Flat,"Eta 2, Greater Noida"
374,3700000.0,1005.0,2.0,2.0,Flat,"Eta 2, Greater Noida"
375,3050000.0,1005.0,2.0,2.0,Individual House,"Eta 2, Greater Noida"
376,3500000.0,995.0,3.0,2.0,Flat,"Eta 2, Greater Noida"
377,3800000.0,920.0,2.0,2.0,Flat,"Eta 2, Greater Noida"
378,6000000.0,1875.0,3.0,3.0,Flat,"Eta 2, Greater Noida"
379,7000000.0,1690.0,3.0,3.0,Flat,"G T Road, Ghaziabad"
380,7000000.0,1820.0,3.0,3.0,Flat,"G T Road, Ghaziabad"
381,5300000.0,1125.0,2.0,2.0,Flat,"G T Road, Ghaziabad"
382,7100000.0,1690.0,3.0,3.0,Individual House,"G T Road, Ghaziabad"
383,7500000.0,1690.0,3.0,3.0,Flat,"G T Road, Ghaziabad"
384,6700000.0,1475.0,3.0,2.0,Individual House,"G T Road, Ghaziabad"
385,5500000.0,1350.0,3.0,3.0,Flat,"G T Road, Ghaziabad"
386,5000000.0,980.0,2.0,2.0,Flat,"G T Road, Ghaziabad"
387,7100000.0,1849.0,3.0,3.0,Flat,"G T Road, Ghaziabad"
388,5300000.0,1125.0,2.0,2.0,Flat,"G T Road, Ghaziabad"
389,6300000.0,1690.0,3.0,3.0,Flat,"G T Road, Ghaziabad"
390,5500000.0,1125.0,2.0,2.0,Flat,"G T Road, Ghaziabad"
391,5500000.0,1125.0,2.0,2.0,Individual House,"G T Road, Ghaziabad"
392,7500000.0,1690.0,3.0,3.0,Flat,"G T Road, Ghaziabad"
393,7800000.0,1650.0,3.0,3.0,Flat,"G T Road, Ghaziabad"
394,6500000.0,1690.0,3.0,3.0,Flat,"G T Road, Ghaziabad"
395,4880000.0,1180.0,2.0,2.0,Individual House,"Garhi, Ghaziabad"
396,4600000.0,1175.0,3.0,2.0,Flat,"Garhi, Ghaziabad"
397,5700000.0,1665.0,3.0,3.0,Flat,"Garhi, Ghaziabad"
398,4250000.0,1405.0,3.0,2.0,Flat,"Garhi, Ghaziabad"
399,4000000.0,1080.0,2.0,2.0,Flat,"Garhi, Ghaziabad"
400,5500000.0,1470.0,3.0,2.0,Flat,"Garhi, Ghaziabad"
401,5500000.0,1470.0,3.0,2.0,Flat,"Garhi, Ghaziabad"
402,3000000.0,918.0,2.0,2.0,Individual House,"Garhi, Ghaziabad"
403,4200000.0,1402.0,3.0,3.0,Flat,"Garhi, Ghaziabad"
404,3400000.0,1025.0,2.0,2.0,Flat,"Garhi, Ghaziabad"
405,3200000.0,835.0,3.0,2.0,Flat,"Govindpuram, Ghaziabad"
406,6000000.0,1575.0,3.0,2.0,Flat,"Govindpuram, Ghaziabad"
407,3540000.0,1025.0,2.0,2.0,Flat,"Govindpuram, Ghaziabad"
408,3800000.0,1050.0,2.0,2.0,Individual House,"Govindpuram, Ghaziabad"
409,2200000.0,750.0,2.0,2.0,Flat,"Govindpuram, Ghaziabad"
410,3600000.0,1160.0,2.0,2.0,Flat,"Govindpuram, Ghaziabad"
411,2000000.0,720.0,2.0,2.0,Flat,"Govindpuram, Ghaziabad"
412,3200000.0,985.0,2.0,2.0,Flat,"Govindpuram, Ghaziabad"
413,4000000.0,1090.0,2.0,2.0,Individual House,"Govindpuram, Ghaziabad"
414,2800000.0,900.0,3.0,2.0,Flat,"Govindpuram, Ghaziabad"
415,2300000.0,850.0,3.0,2.0,Individual House,"Govindpuram, Ghaziabad"
416,3329999.9999999995,985.0,2.0,2.0,Flat,"Govindpuram, Ghaziabad"
417,3600000.0,1100.0,2.0,2.0,Flat,"Govindpuram, Ghaziabad"
418,3800000.0,1200.0,3.0,3.0,Flat,"Govindpuram, Ghaziabad"
419,3700000.0,1100.0,2.0,2.0,Flat,"Govindpuram, Ghaziabad"
420,2700000.0,822.0,2.0,2.0,Flat,"Govindpuram, Ghaziabad"
421,3200000.0,1000.0,2.0,2.0,Flat,"Govindpuram, Ghaziabad"
422,2200000.0,650.0,2.0,2.0,Flat,"Govindpuram, Ghaziabad"
423,3000000.0,1025.0,2.0,2.0,Flat,"Govindpuram, Ghaziabad"
424,3500000.0,1050.0,2.0,2.0,Flat,"Govindpuram, Ghaziabad"
425,4300000.0,1405.0,3.0,2.0,Flat,"Govindpuram, Ghaziabad"
426,2900000.0,985.0,2.0,2.0,Flat,"Govindpuram, Ghaziabad"
427,3800000.0,1020.0,2.0,2.0,Flat,"Govindpuram, Ghaziabad"
428,3500000.0,1070.0,2.0,2.0,Flat,"Govindpuram, Ghaziabad"
429,3700000.0,1100.0,2.0,2.0,Flat,"Govindpuram, Ghaziabad"
430,2200000.0,700.0,2.0,2.0,Flat,"Govindpuram, Ghaziabad"
431,3600000.0,1025.0,2.0,2.0,Flat,"Govindpuram, Ghaziabad"
432,4000000.0,1240.0,2.0,2.0,Individual House,"Govindpuram, Ghaziabad"
433,3500000.0,1125.0,3.0,3.0,Flat,"Govindpuram, Ghaziabad"
434,4500000.0,1405.0,2.0,2.0,Flat,"Govindpuram, Ghaziabad"
435,5400000.0,1575.0,3.0,2.0,Flat,"Govindpuram, Ghaziabad"
436,2200000.0,700.0,2.0,2.0,Flat,"Govindpuram, Ghaziabad"
437,3500000.0,1260.0,3.0,2.0,Individual House,"Govindpuram, Ghaziabad"
438,3500000.0,1200.0,3.0,2.0,Flat,"Govindpuram, Ghaziabad"
439,4500000.0,1335.0,3.0,2.0,Flat,"Govindpuram, Ghaziabad"
440,2100000.0,765.0,3.0,2.0,Flat,"Govindpuram, Ghaziabad"
441,3200000.0,835.0,3.0,2.0,Flat,"Govindpuram, Ghaziabad"
442,5600000.0,1405.0,3.0,2.0,Flat,"Govindpuram, Ghaziabad"
443,4000000.0,1025.0,2.0,2.0,Flat,"Govindpuram, Ghaziabad"
444,4700000.0,1180.0,2.0,2.0,Flat,"Govindpuram, Ghaziabad"
445,4800000.0,1180.0,2.0,2.0,Flat,"Govindpuram, Ghaziabad"
446,4300000.0,1295.0,2.0,2.0,Individual House,"Greater Noida West, Greater Noida"
447,3500000.0,950.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
448,3600000.0,995.0,2.0,2.0,Individual House,"Greater Noida West, Greater Noida"
449,5000000.0,1285.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
450,5450000.0,1470.0,3.0,2.0,Flat,"Greater Noida West, Greater Noida"
451,4200000.0,1245.0,3.0,2.0,Flat,"Greater Noida West, Greater Noida"
452,4200000.0,1040.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
453,4800000.0,1245.0,3.0,2.0,Flat,"Greater Noida West, Greater Noida"
454,4100000.0,1185.0,4.0,2.0,Flat,"Greater Noida West, Greater Noida"
455,4100000.0,1035.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
456,3700000.0,1060.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
457,4500000.0,1245.0,3.0,2.0,Flat,"Greater Noida West, Greater Noida"
458,4800000.0,1245.0,3.0,2.0,Flat,"Greater Noida West, Greater Noida"
459,3200000.0,875.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
460,5000000.0,1385.0,3.0,2.0,Flat,"Greater Noida West, Greater Noida"
461,4900000.0,1200.0,2.0,2.0,Individual House,"Greater Noida West, Greater Noida"
462,3140000.0,835.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
463,3500000.0,850.0,2.0,2.0,Individual House,"Greater Noida West, Greater Noida"
464,4000000.0,1050.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
465,4100000.0,1025.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
466,4000000.0,900.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
467,4000000.0,910.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
468,3400000.0,845.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
469,4600000.0,1295.0,3.0,2.0,Flat,"Greater Noida West, Greater Noida"
470,8400000.0,1985.0,4.0,4.0,Flat,"Greater Noida West, Greater Noida"
471,3800000.0,995.0,2.0,2.0,Individual House,"Greater Noida West, Greater Noida"
472,4500000.0,1290.0,3.0,2.0,Flat,"Greater Noida West, Greater Noida"
473,6000000.0,1544.0,3.0,2.0,Flat,"Greater Noida West, Greater Noida"
474,5100000.0,1356.0,3.0,3.0,Individual House,"Greater Noida West, Greater Noida"
475,5950000.0,1520.0,3.0,2.0,Individual House,"Greater Noida West, Greater Noida"
476,4000000.0,1197.0,3.0,2.0,Flat,"Greater Noida West, Greater Noida"
477,3500000.0,995.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
478,3800000.0,1040.0,2.0,2.0,Individual House,"Greater Noida West, Greater Noida"
479,4500000.0,1224.0,2.0,2.0,Individual House,"Greater Noida West, Greater Noida"
480,3800000.0,1130.0,2.0,2.0,Individual House,"Greater Noida West, Greater Noida"
481,3500000.0,1050.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
482,3700000.0,1106.0,2.0,2.0,Individual House,"Greater Noida West, Greater Noida"
483,5350000.0,1300.0,3.0,2.0,Individual House,"Greater Noida West, Greater Noida"
484,4500000.0,1060.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
485,3400000.0,835.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
486,7000000.0,1800.0,4.0,4.0,Flat,"Greater Noida West, Greater Noida"
487,6000000.0,1375.0,3.0,3.0,Flat,"Greater Noida West, Greater Noida"
488,5000000.0,1440.0,3.0,2.0,Individual House,"Greater Noida West, Greater Noida"
489,4000000.0,1140.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
490,3500000.0,1035.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
491,4600000.0,1340.0,3.0,2.0,Flat,"Greater Noida West, Greater Noida"
492,4600000.0,1080.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
493,4300000.0,1305.0,2.0,2.0,Individual House,"Greater Noida West, Greater Noida"
494,4000000.0,1106.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
495,3600000.0,995.0,2.0,2.0,Individual House,"Greater Noida West, Greater Noida"
496,4500000.0,1175.0,3.0,2.0,Flat,"Greater Noida West, Greater Noida"
497,3900000.0,900.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
498,4800000.0,1225.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
499,3100000.0,895.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
500,3800000.0,910.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
501,4500000.0,1080.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
502,3450000.0,920.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
503,5000000.0,1528.0,2.0,3.0,Flat,"Greater Noida West, Greater Noida"
504,4600000.0,1245.0,3.0,2.0,Flat,"Greater Noida West, Greater Noida"
505,3630000.0,1100.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
506,7000000.0,1880.0,4.0,3.0,Individual House,"Greater Noida West, Greater Noida"
507,6200000.0,1670.0,3.0,3.0,Flat,"Greater Noida West, Greater Noida"
508,6300000.0,1670.0,4.0,3.0,Flat,"Greater Noida West, Greater Noida"
509,4500000.0,1095.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
510,4450000.0,1175.0,3.0,2.0,Flat,"Greater Noida West, Greater Noida"
511,4000000.0,975.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
512,5000000.0,1370.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
513,3500000.0,1040.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
514,3700000.0,995.0,2.0,2.0,Individual House,"Greater Noida West, Greater Noida"
515,8500000.0,1990.0,4.0,4.0,Individual House,"Greater Noida West, Greater Noida"
516,4890000.0,1175.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
517,3200000.0,890.0,2.0,2.0,Individual House,"Greater Noida West, Greater Noida"
518,4200000.0,1140.0,3.0,2.0,Individual House,"Greater Noida West, Greater Noida"
519,5300000.0,1540.0,3.0,3.0,Flat,"Greater Noida West, Greater Noida"
520,4000000.0,945.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
521,4300000.0,1025.0,2.0,2.0,Individual House,"Greater Noida West, Greater Noida"
522,5750000.0,1450.0,3.0,2.0,Flat,"Greater Noida West, Greater Noida"
523,4500000.0,1080.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
524,4200000.0,1025.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
525,3200000.0,948.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
526,9400000.0,2200.0,4.0,4.0,Flat,"Greater Noida West, Greater Noida"
527,3600000.0,975.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
528,4900000.0,1190.0,3.0,2.0,Flat,"Greater Noida West, Greater Noida"
529,6000000.0,1425.0,3.0,3.0,Flat,"Greater Noida West, Greater Noida"
530,5800000.0,1430.0,3.0,2.0,Flat,"Greater Noida West, Greater Noida"
531,3000000.0,890.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
532,3600000.0,1106.0,2.0,2.0,Individual House,"Greater Noida West, Greater Noida"
533,5600000.0,1400.0,3.0,3.0,Flat,"Greater Noida West, Greater Noida"
534,6000000.0,1543.0,3.0,3.0,Flat,"Greater Noida West, Greater Noida"
535,4000000.0,1075.0,2.0,2.0,Individual House,"Greater Noida West, Greater Noida"
536,3000000.0,855.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
537,3900000.0,985.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
538,3700000.0,895.0,2.0,2.0,Individual House,"Greater Noida West, Greater Noida"
539,4700000.0,1350.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
540,4200000.0,1080.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
541,3950000.0,1080.0,2.0,2.0,Individual House,"Greater Noida West, Greater Noida"
542,5000000.0,1132.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
543,5000000.0,1220.0,3.0,2.0,Flat,"Greater Noida West, Greater Noida"
544,5200000.0,1220.0,3.0,2.0,Flat,"Greater Noida West, Greater Noida"
545,4700000.0,1090.0,3.0,2.0,Individual House,"Greater Noida West, Greater Noida"
546,4500000.0,1105.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
547,4700000.0,1125.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
548,4150000.0,1050.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
549,4500000.0,1197.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
550,6000000.0,1570.0,3.0,3.0,Individual House,"Greater Noida West, Greater Noida"
551,4300000.0,1155.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
552,4000000.0,1040.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
553,4600000.0,1245.0,3.0,2.0,Flat,"Greater Noida West, Greater Noida"
554,2800000.0,850.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
555,3900000.0,1040.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
556,5500000.0,1545.0,3.0,2.0,Flat,"Greater Noida West, Greater Noida"
557,4600000.0,1090.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
558,4600000.0,1195.0,2.0,2.0,Individual House,"Greater Noida West, Greater Noida"
559,4500000.0,995.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
560,4500000.0,1060.0,2.0,2.0,Individual House,"Greater Noida West, Greater Noida"
561,5200000.0,1444.0,3.0,2.0,Flat,"Greater Noida West, Greater Noida"
562,3400000.0,911.0,2.0,2.0,Individual House,"Greater Noida West, Greater Noida"
563,5500000.0,1342.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
564,4600000.0,1225.0,3.0,2.0,Flat,"Greater Noida West, Greater Noida"
565,3200000.0,860.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
566,4800000.0,1200.0,3.0,2.0,Flat,"Greater Noida West, Greater Noida"
567,4400000.0,1055.0,2.0,2.0,Individual House,"Greater Noida West, Greater Noida"
568,4000000.0,1025.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
569,5800000.0,1490.0,3.0,3.0,Individual House,"Greater Noida West, Greater Noida"
570,4250000.0,1060.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
571,3350000.0,845.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
572,4800000.0,1105.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
573,4500000.0,1106.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
574,5000000.0,1150.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
575,4500000.0,1193.0,2.0,3.0,Flat,"Greater Noida West, Greater Noida"
576,4050000.0,995.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
577,3200000.0,850.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
578,4000000.0,1065.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
579,4150000.0,1200.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
580,9200000.0,2400.0,4.0,3.0,Flat,"Greater Noida West, Greater Noida"
581,4000000.0,960.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
582,4300000.0,1252.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
583,4300000.0,1075.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
584,4400000.0,1100.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
585,4500000.0,1075.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
586,6000000.0,1385.0,3.0,2.0,Flat,"Greater Noida West, Greater Noida"
587,4500000.0,1285.0,3.0,3.0,Flat,"Greater Noida West, Greater Noida"
588,4100000.0,1150.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
589,4250000.0,1120.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
590,4380000.0,1152.0,3.0,2.0,Flat,"Greater Noida West, Greater Noida"
591,4400000.0,1100.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
592,6000000.0,1345.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
593,6600000.0,1462.0,3.0,3.0,Flat,"Greater Noida West, Greater Noida"
594,5500000.0,1440.0,3.0,2.0,Flat,"Greater Noida West, Greater Noida"
595,3300000.0,835.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
596,6000000.0,1360.0,3.0,3.0,Flat,"Greater Noida West, Greater Noida"
597,5100000.0,1285.0,3.0,2.0,Flat,"Greater Noida West, Greater Noida"
598,5000000.0,1115.0,3.0,3.0,Flat,"Greater Noida West, Greater Noida"
599,6200000.0,1500.0,3.0,3.0,Flat,"Greater Noida West, Greater Noida"
600,5000000.0,1225.0,3.0,2.0,Flat,"Greater Noida West, Greater Noida"
601,3800000.0,950.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
602,3100000.0,770.0,2.0,2.0,Flat,"Greater Noida West, Greater Noida"
603,5000000.0,1245.0,3.0,3.0,Flat,"Greater Noida West, Greater Noida"
604,5200000.0,1365.0,3.0,2.0,Flat,"Greater Noida West, Noida"
605,7000000.0,1585.0,3.0,3.0,Flat,"Greater Noida West, Noida"
606,3000000.0,899.0,2.0,2.0,Flat,"Greater Noida West, Noida"
607,3220000.0000000005,920.0,2.0,2.0,Flat,"Greater Noida West, Noida"
608,4250000.0,1000.0,2.0,2.0,Individual House,"Greater Noida West, Noida"
609,5400000.0,1190.0,3.0,2.0,Flat,"Greater Noida West, Noida"
610,4800000.0,1350.0,2.0,2.0,Flat,"Greater Noida West, Noida"
611,4500000.0,1065.0,2.0,2.0,Individual House,"Greater Noida West, Noida"
612,5300000.0,1412.0,3.0,3.0,Flat,"Greater Noida West, Noida"
613,5200000.0,1190.0,3.0,2.0,Flat,"Greater Noida West, Noida"
614,3900000.0,1106.0,2.0,2.0,Flat,"Greater Noida West, Noida"
615,3500000.0,910.0,2.0,2.0,Flat,"Greater Noida West, Noida"
616,2600000.0,851.0,2.0,2.0,Flat,"Greater Noida West, Noida"
617,3800000.0,1267.0,3.0,2.0,Flat,"Greater Noida West, Noida"
618,4300000.0,1175.0,2.0,2.0,Flat,"Greater Noida West, Noida"
619,7000000.0,1600.0,3.0,3.0,Flat,"Greater Noida West, Noida"
620,4500000.0,1290.0,3.0,2.0,Flat,"Greater Noida West, Noida"
621,3040000.0,950.0,2.0,2.0,Flat,"Greater Noida West, Noida"
622,4500000.0,1200.0,2.0,2.0,Flat,"Greenfield Colony, Faridabad"
623,3500000.0,800.0,2.0,2.0,Individual House,"Greenfield Colony, Faridabad"
624,5000000.0,1200.0,3.0,2.0,Individual House,"Greenfield Colony, Faridabad"
625,4300000.0,1250.0,3.0,2.0,Flat,"Greenfield Colony, Faridabad"
626,3300000.0,950.0,2.0,2.0,Flat,"Greenfield Colony, Faridabad"
627,8500000.0,2337.0,4.0,3.0,Flat,"Greenfield Colony, Faridabad"
628,3600000.0,900.0,2.0,2.0,Flat,"Greenfield Colony, Faridabad"
629,7500000.0,1700.0,3.0,2.0,Individual House,"Greenfield Colony, Faridabad"
630,5500000.0,1500.0,3.0,2.0,Flat,"Greenfield Colony, Faridabad"
631,7700000.0,1800.0,3.0,3.0,Flat,"Greenfield Colony, Faridabad"
632,7700000.0,1250.0,2.0,2.0,Flat,"Gurgaon - Faridabad Road, Gurgaon"
633,5600000.0,929.0,2.0,2.0,Flat,"Gurgaon - Faridabad Road, Gurgaon"
634,7700000.0,1380.0,2.0,2.0,Individual House,"Gurgaon - Faridabad Road, Gurgaon"
635,7500000.0,1300.0,3.0,2.0,Flat,"Gurgaon - Faridabad Road, Gurgaon"
636,10000000.0,1812.0,4.0,4.0,Flat,"Gurgaon - Faridabad Road, Gurgaon"
637,7000000.0,1097.0,2.0,2.0,Flat,"Gurgaon - Faridabad Road, Gurgaon"
638,7700000.0,1350.0,2.0,2.0,Flat,"Gurgaon - Faridabad Road, Gurgaon"
639,8700000.0,1500.0,3.0,3.0,Individual House,"Gurgaon - Faridabad Road, Gurgaon"
640,7300000.0,1325.0,3.0,2.0,Individual House,"Gurgaon - Faridabad Road, Gurgaon"
641,6900000.0,1097.0,2.0,2.0,Flat,"Gurgaon - Faridabad Road, Gurgaon"
642,7200000.0,1325.0,3.0,2.0,Flat,"Gurgaon - Faridabad Road, Gurgaon"
643,7350000.0,1300.0,3.0,2.0,Flat,"Gurgaon - Faridabad Road, Gurgaon"
644,4200000.0,800.0,2.0,2.0,Flat,"Gyan Khand 1, Ghaziabad"
645,5500000.0,1400.0,3.0,2.0,Flat,"Gyan Khand 1, Ghaziabad"
646,4000000.0,900.0,2.0,2.0,Flat,"Gyan Khand 1, Ghaziabad"
647,5000000.0,1300.0,3.0,2.0,Flat,"Gyan Khand 1, Ghaziabad"
648,4100000.0,1100.0,3.0,2.0,Flat,"Gyan Khand 1, Ghaziabad"
649,3800000.0,1031.0,2.0,2.0,Flat,"Gyan Khand 1, Ghaziabad"
650,4500000.0,1150.0,2.0,2.0,Flat,"Gyan Khand 1, Ghaziabad"
651,6500000.0,1400.0,3.0,2.0,Flat,"Gyan Khand 1, Ghaziabad"
652,4200000.0,1000.0,2.0,2.0,Flat,"Gyan Khand 1, Ghaziabad"
653,9900000.0,1883.0,4.0,3.0,Individual House,"Gyan Khand 1, Ghaziabad"
654,4000000.0,1100.0,2.0,2.0,Flat,"Gyan Khand 1, Ghaziabad"
655,6000000.0,1360.0,3.0,2.0,Individual House,"Gyan Khand 1, Ghaziabad"
656,3200000.0,750.0,2.0,2.0,Flat,"Gyan Khand 1, Ghaziabad"
